site;src;index;date;temp;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;11,43;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;12,35;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;13,45;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;12,58;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;11,37;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;12,70;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;12,33;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;12,28;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;13,72;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;10,97;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;11,90;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;11,93;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;13,70;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;12,63;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;13,25;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;12,72;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;12,10;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;12,60;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;11,60;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;12,98;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;12,42;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;13,57;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;June;14,98;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,72;11,87548837;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,46;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;NA;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,17;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,89;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,69;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,47;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,13;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,31;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,22;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,33;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,31;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,52;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,18;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,53;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;10,57;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,55;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;10,94;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,15;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;10,79;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,19;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,21;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,36;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,34;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,00;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;10,90;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,58;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,97;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,61;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,97;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,36;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,32;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,79;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,55;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,08;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,87;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,94;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,82;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,44;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;11,40;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,68;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,53;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;12,69;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;July;14,15;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,53;11,77565909;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;12,70;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;10,60;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;10,81;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,71;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;12,29;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,47;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;12,19;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,69;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;10,48;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,15;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,19;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,57;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;12,92;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,53;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,11;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,65;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;10,65;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;10,82;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;10,74;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,71;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,11;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,47;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,79;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,45;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,40;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;12,47;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;12,02;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;12,57;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,63;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,60;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,60;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,40;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;12,03;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;12,23;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;12,55;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,66;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;12,21;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;12,37;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,53;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;11,76;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;13,07;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;12,98;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;August;14,73;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;10,88;11,70840476;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,02;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;10,46;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;10,70;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,87;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,92;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,22;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;12,25;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;12,00;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,08;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,78;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;12,04;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,94;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,88;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,65;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,13;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,07;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,13;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,03;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;10,77;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;10,78;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,92;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,25;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;12,27;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;12,70;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;NA;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;12,42;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,17;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;12,42;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,63;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,69;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,64;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,27;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,53;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,63;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;12,92;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,90;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;12,25;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;12,25;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;11,70;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;12,08;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;12,30;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;September;14,23;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,79;11,95619512;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,06;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;10,74;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,60;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,82;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,55;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,76;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,73;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;12,08;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,75;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,54;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;12,56;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;NA;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,87;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,87;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,40;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;10,81;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,26;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,45;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;12,38;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;10,95;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,52;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;12,39;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,76;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,84;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;NA;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;12,07;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,60;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;13,13;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,68;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;12,25;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;12,34;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,50;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;12,07;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;11,53;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;12,73;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;12,32;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;12,50;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;12,63;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;12,02;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;13,13;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;13,57;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;October;13,72;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,31;12,35490476;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,98;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;10,76;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,42;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,95;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,52;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,38;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,72;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,15;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,33;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,69;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,00;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,76;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,97;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,93;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,75;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,35;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,73;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,19;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,37;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,67;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,35;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,86;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,95;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,48;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;NA;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,88;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;13,53;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;14,37;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,58;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,25;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,92;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;13,02;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,33;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;11,73;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,52;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;13,57;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,72;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,22;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;12,17;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;14,45;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;14,48;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;November;14,60;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,34;12,84104762;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;11,37;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,09;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,82;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,74;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,97;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,11;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,87;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,29;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,21;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,44;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,13;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;14,03;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,90;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,61;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,65;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;11,89;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,69;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;11,18;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;11,50;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;11,98;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,57;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;15,53;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,58;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,93;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;NA;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,90;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,23;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;14,42;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;11,59;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,24;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,24;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,18;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,44;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,52;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,87;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,90;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,42;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;12,31;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,79;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,21;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;13,21;;;;;;;
Port Nolloth;SAWS;Port Nolloth/ SAWS;December;15,45;;;;;;;
